Threads,Peak Performance (Mega Loops Per Second),Average Performance (Mega Loops Per Second)
1,388.558298,388.300403
Index,Sum
24344,45790.648438
24345,45082.035156
24346,39816.539062
24347,38888.214844
24348,37399.984375
24349,42901.683594
24350,50064.980469
24351,42830.863281
24352,37141.710938
24353,43589.023438
24354,53666.562500
24355,45126.121094
24356,46061.332031
24357,36216.226562
24358,38407.871094
24359,51506.289062
24360,37668.242188
24361,48924.207031
24362,36340.449219
24363,34243.406250
24364,53620.976562
24365,44833.589844
24366,52191.667969
24367,50474.062500
24368,44629.929688
24369,41144.753906
24370,38707.546875
24371,41677.785156
24372,37395.742188
24373,40718.988281
24374,30769.199219
24375,42442.417969
24376,32126.701172
24377,39525.378906
24378,35675.433594
24379,35623.500000
24380,28492.792969
24381,32116.591797
24382,32891.289062
24383,33560.398438
24384,37491.640625
24385,27498.306641
24386,28136.806641
24387,21796.693359
24388,26494.230469
24389,26397.300781
24390,15909.564453
24391,25479.771484
24392,12946.931641
24393,26050.417969
24394,31882.521484
24395,21281.638672
24396,16114.416016
24397,11337.742188
24398,10855.458984
24399,5092.654297
24400,21625.751953
24401,7819.022949
24402,11747.046875
24403,15475.478516
24404,2149.092041
24405,11555.162109
24406,1359.992920
24407,6275.350098
24408,8385.783203
24409,9460.331055
24410,5900.922363
24411,8511.195312
24412,-6695.080566
24413,10692.582031
24414,-14649.433594
24415,-10913.825195
24416,-1644.975586
24417,-9830.531250
24418,-1931.618652
24419,-9821.098633
24420,-7295.719238
24421,-9767.840820
24422,-13814.481445
24423,-22019.552734
24424,-15122.821289
24425,-23256.484375
24426,-17294.060547
24427,-17815.761719
24428,-26949.666016
24429,-23578.025391
24430,-25041.050781
24431,-32288.304688
24432,-29219.968750
24433,-15048.583008
24434,-30752.320312
24435,-30562.248047
24436,-29075.386719
24437,-37907.148438
24438,-37116.199219
24439,-33335.488281
24440,-45430.527344
24441,-37928.226562
24442,-39353.949219
24443,-28812.917969
24444,-41836.914062
24445,-38126.292969
24446,-43536.941406
24447,-38364.984375
24448,-48070.679688
24449,-49176.394531
24450,-40592.695312
24451,-36628.238281
24452,-44301.613281
24453,-43080.996094
24454,-42155.066406
24455,-40577.183594
24456,-46814.531250
24457,-33518.125000
24458,-48201.363281
24459,-44628.882812
24460,-47852.480469
24461,-53344.082031
24462,-49131.917969
24463,-36855.500000
24464,-44464.796875
24465,-39528.718750
24466,-58133.738281
24467,-41776.863281
24468,-51183.265625
24469,-37978.968750
24470,-46526.558594
24471,-48314.792969
24472,-40324.554688
24473,-34602.246094
24474,-40272.988281
24475,-45451.582031
24476,-41987.097656
24477,-48339.882812
24478,-36669.527344
24479,-40501.410156
24480,-34456.238281
24481,-43484.308594
24482,-46278.605469
24483,-42677.917969
24484,-36542.460938
24485,-38096.183594
24486,-34489.941406
24487,-31899.402344
24488,-39031.382812
24489,-44097.425781
24490,-38362.699219
24491,-36811.863281
24492,-28188.093750
24493,-35692.660156
24494,-35956.531250
24495,-26134.158203
24496,-29379.107422
24497,-21123.363281
24498,-19465.648438
24499,-32983.113281
24500,-19876.191406
24501,-11233.351562
24502,-19397.017578
24503,-14755.740234
24504,-20494.525391
24505,-20184.830078
24506,-15937.318359
24507,-23296.843750
24508,-19821.550781
24509,-13350.092773
24510,-5273.294922
24511,5630.629395
24512,-8889.408203
24513,-15547.083984
24514,-9873.244141
24515,-15634.281250
24516,-2189.362061
24517,26.926296
24518,-7590.383789
24519,-4856.275879
24520,1189.491333
24521,4582.359863
24522,10941.328125
24523,-495.779938
24524,14179.427734
24525,57.776688
24526,9588.676758
24527,8382.380859
24528,21022.064453
24529,6390.458984
24530,3438.207275
24531,13502.012695
24532,26387.173828
24533,20255.345703
24534,16500.521484
24535,15255.393555
24536,19866.974609
24537,15176.360352
24538,28929.185547
24539,16274.026367
24540,24136.298828
24541,30503.289062
24542,29166.552734
24543,30863.457031
24544,34461.667969
24545,30347.939453
24546,34031.871094
24547,39425.332031
24548,37308.527344
24549,36620.257812
24550,49957.593750
24551,37319.648438
24552,33359.140625
24553,32963.773438
24554,34710.281250
24555,41959.343750
24556,45726.789062
24557,38168.593750
24558,40082.964844
24559,45026.664062
24560,32743.287109
24561,40187.882812
24562,39809.695312
24563,50763.863281
24564,34766.417969
24565,48316.722656
24566,47193.585938
24567,47064.515625
24568,43712.562500
24569,51523.621094
24570,40286.031250
24571,41706.402344
24572,49639.183594
24573,55822.660156
24574,42801.035156
24575,39064.191406
24576,50258.855469
24577,49470.035156
24578,48485.851562
24579,52602.343750
24580,48024.292969
24581,34705.738281
24582,41160.960938
24583,46063.875000
24584,51387.000000
24585,50874.390625
24586,41394.632812
24587,33312.921875
24588,42262.292969
24589,50323.253906
24590,39169.707031
24591,33645.460938
24592,48058.160156
24593,28524.806641
24594,46011.734375
24595,40820.039062
24596,35402.429688
24597,40487.582031
24598,34973.328125
24599,30674.660156
24600,31359.281250
24601,34210.074219
24602,44575.902344
24603,30661.046875
24604,33683.156250
24605,19300.195312
24606,22430.785156
24607,24768.357422
24608,16254.344727
24609,19234.669922
24610,18229.855469
24611,17539.595703
24612,4658.011230
24613,15602.034180
24614,19002.712891
24615,18193.490234
24616,6844.488770
24617,10749.802734
24618,10004.958008
24619,14820.940430
24620,11435.886719
24621,13031.701172
24622,3373.806885
24623,15427.665039
24624,6162.701172
24625,3235.948486
24626,5739.401367
24627,4355.504395
24628,-3969.689941
24629,2995.579102
24630,-4740.434082
24631,-9361.776367
24632,1341.832153
24633,-14847.329102
24634,-5637.261719
24635,-10281.793945
24636,-9159.961914
24637,-24776.097656
24638,-11559.741211
24639,-13112.065430
24640,-12197.236328
24641,-35066.566406
24642,-19334.441406
24643,-25484.914062
24644,-7675.818848
24645,-24754.687500
24646,-21038.816406
24647,-23813.716797
24648,-25206.169922
24649,-33841.468750
24650,-17569.046875
24651,-38867.515625
24652,-28481.052734
24653,-24014.789062
24654,-37064.425781
24655,-27579.199219
24656,-43102.273438
24657,-37970.503906
24658,-47008.285156
24659,-42338.859375
24660,-37703.878906
24661,-44893.808594
24662,-37784.039062
24663,-40236.753906
24664,-35792.656250
24665,-43739.105469
24666,-36621.121094
24667,-32780.746094
24668,-41178.511719
24669,-49608.679688
24670,-32389.351562
24671,-39501.257812
24672,-41609.609375
24673,-43944.300781
24674,-39803.234375
24675,-42944.410156
24676,-41587.382812
24677,-38207.464844
24678,-45622.636719
24679,-36550.996094
24680,-46041.824219
24681,-53081.265625
24682,-41648.597656
24683,-43758.992188
24684,-49543.972656
24685,-56154.226562
24686,-55617.417969
24687,-46825.648438
24688,-56947.542969
24689,-37641.265625
24690,-40651.300781
24691,-40396.585938
24692,-26299.628906
24693,-37529.230469
24694,-34046.812500
24695,-45383.835938
24696,-45497.449219
24697,-32500.908203
24698,-51859.359375
24699,-39621.843750
24700,-36380.742188
24701,-42937.984375
24702,-34527.617188
24703,-41029.078125
24704,-27261.597656
24705,-23876.064453
24706,-30346.207031
24707,-22457.988281
24708,-32342.285156
24709,-28848.150391
24710,-33866.027344
24711,-31560.324219
24712,-30785.421875
24713,-20056.587891
24714,-11173.935547
24715,-22706.144531
24716,-22997.837891
24717,-27063.083984
24718,-19692.781250
24719,-26713.078125
24720,-22802.591797
24721,-14698.774414
24722,-13734.449219
24723,-14396.293945
24724,-3964.746826
24725,-8650.936523
24726,-19374.822266
24727,-3276.245361
24728,-24300.291016
24729,-2287.503906
24730,-2287.272217
24731,-11959.834961
24732,-9979.036133
24733,-1668.383057
24734,-1489.614502
24735,-6183.501465
24736,1057.704224
24737,1531.562134
24738,7751.850098
24739,8119.428223
24740,5480.320312
24741,14254.691406
24742,6502.969238
24743,8635.131836
24744,7299.557617
24745,13983.365234
24746,22063.638672
24747,12100.212891
24748,15385.962891
24749,15298.519531
24750,24344.410156
24751,28169.058594
24752,20149.396484
24753,20904.259766
24754,27778.835938
24755,19921.697266
24756,16581.025391
24757,26142.884766
24758,22721.214844
24759,35256.867188
24760,24811.808594
24761,25312.976562
24762,27989.667969
24763,30879.593750
24764,28172.099609
24765,43883.496094
24766,25881.720703
24767,34943.242188
24768,30356.113281
24769,39562.269531
24770,34421.562500
24771,37395.464844
24772,33491.906250
24773,37946.289062
24774,42965.289062
24775,44445.328125
24776,39104.625000
24777,59861.468750
24778,39534.214844
24779,38388.765625
24780,40829.734375
24781,36511.328125
24782,46143.109375
24783,43664.792969
24784,54384.847656
24785,43716.730469
24786,38582.246094
24787,54858.820312
24788,43189.289062
24789,36064.566406
24790,36382.707031
24791,47196.503906
24792,55088.488281
24793,46003.066406
24794,50816.558594
24795,43450.761719
24796,44063.144531
24797,54423.957031
24798,49654.011719
24799,42206.539062
24800,27983.599609
24801,34256.183594
24802,43731.015625
24803,49761.917969
24804,35352.031250
24805,36302.105469
24806,40837.203125
24807,36514.265625
24808,32922.832031
24809,47754.402344
24810,28261.296875
24811,37170.433594
24812,42095.246094
24813,32609.574219
24814,39031.242188
24815,27047.943359
24816,14629.540039
24817,36955.828125
24818,17906.935547
24819,29155.742188
24820,26836.886719
24821,29589.255859
24822,37858.699219
24823,29178.773438
24824,19643.658203
24825,17785.550781
24826,27724.437500
24827,25625.310547
24828,24608.384766
24829,11603.750977
24830,11659.580078
24831,15363.007812
24832,16338.312500
24833,5543.837402
24834,9358.375000
24835,4522.879395
24836,-2960.983643
24837,11606.737305
24838,4323.046875
24839,6022.065918
24840,12914.323242
24841,7394.080078
24842,3056.129639
24843,-1283.571289
24844,7412.338379
24845,3039.748047
24846,3800.512939
24847,-5628.244629
24848,135.261765
24849,-15781.274414
24850,-12573.772461
24851,-7849.564453
24852,-16068.277344
24853,-16046.240234
24854,-20089.119141
24855,-10213.430664
24856,-14110.515625
24857,-22579.570312
24858,-28387.062500
24859,-22394.689453
24860,-22845.121094
24861,-12776.846680
24862,-14792.025391
24863,-27750.914062
24864,-27852.251953
24865,-36667.968750
24866,-23470.753906
24867,-25479.789062
24868,-34113.835938
24869,-39507.308594
24870,-31817.111328
24871,-33023.050781
24872,-41909.996094
24873,-30993.767578
24874,-42811.503906
24875,-34730.093750
24876,-34951.484375
24877,-45053.003906
24878,-37814.433594
24879,-47828.144531
24880,-43160.871094
24881,-46319.500000
24882,-48167.257812
24883,-39439.457031
24884,-44629.562500
24885,-44260.183594
24886,-47009.437500
24887,-38541.527344
24888,-54321.183594
24889,-52025.074219
24890,-47921.207031
24891,-43110.316406
24892,-33912.664062
24893,-48955.542969
24894,-35114.574219
24895,-42428.914062
24896,-52280.613281
24897,-47790.695312
24898,-44010.957031
24899,-38951.316406
24900,-45565.761719
24901,-45020.574219
24902,-36244.316406
24903,-43361.765625
24904,-53673.660156
24905,-47968.289062
24906,-45945.535156
24907,-37579.675781
24908,-48452.679688
24909,-53716.859375
24910,-49229.667969
24911,-40132.386719
24912,-32563.611328
24913,-37836.769531
24914,-56304.085938
24915,-33329.535156
24916,-37964.480469
24917,-39001.277344
24918,-43870.222656
24919,-28897.476562
24920,-39128.433594
24921,-24370.101562
24922,-40007.042969
24923,-44035.437500
24924,-30102.773438
24925,-38146.789062
24926,-32885.488281
24927,-21674.505859
24928,-31430.458984
24929,-26711.564453
24930,-34288.585938
24931,-24498.845703
24932,-20921.896484
24933,-18642.076172
24934,-23138.289062
24935,-23829.125000
24936,-14437.912109
24937,-8351.617188
24938,-14348.744141
24939,-7451.881348
24940,-5310.207520
24941,-11639.973633
24942,-9108.082031
24943,-9115.108398
24944,-7153.912109
24945,-8151.992676
24946,5561.307617
24947,-2161.767334
24948,7293.519043
24949,-2801.228760
24950,-5.109276
24951,1638.519287
24952,4963.870117
24953,4357.915527
24954,4176.042480
24955,-627.154053
24956,14597.017578
24957,10696.142578
24958,4341.924316
24959,13786.719727
24960,11205.631836
24961,20197.906250
24962,23270.666016
24963,19644.365234
24964,23340.705078
24965,28902.906250
24966,16899.351562
24967,17815.830078
24968,23823.164062
24969,24065.546875
24970,22310.107422
24971,15786.478516
24972,27009.093750
24973,30322.464844
24974,34376.425781
24975,34350.644531
24976,31720.507812
24977,35038.843750
24978,40990.953125
24979,25921.873047
24980,38508.421875
24981,41591.425781
24982,28928.150391
24983,35149.933594
24984,32713.921875
24985,32788.910156
24986,46162.914062
24987,36687.687500
24988,46503.585938
24989,55804.589844
24990,48357.136719
24991,42539.738281
24992,40519.554688
24993,33466.988281
24994,38429.054688
24995,35563.023438
24996,51623.269531
24997,33377.234375
24998,44420.140625
24999,45260.101562
25000,42154.925781
25001,40606.539062
25002,43151.183594
25003,47045.425781
25004,51969.261719
25005,44829.191406
25006,41925.769531
25007,35532.378906
25008,37921.835938
25009,34441.097656
25010,56656.339844
25011,45190.316406
25012,43575.496094
25013,39888.867188
25014,46304.925781
25015,48655.363281
25016,28923.585938
25017,37372.246094
25018,45752.050781
25019,45881.375000
25020,37537.875000
25021,34932.234375
25022,40136.214844
25023,31357.458984
25024,39484.199219
25025,45341.843750
25026,32625.484375
25027,40544.125000
25028,36440.675781
25029,36819.101562
25030,36193.894531
25031,26561.468750
25032,23707.689453
25033,31168.283203
25034,32730.777344
25035,24881.611328
25036,33793.507812
25037,25556.669922
25038,23774.171875
25039,24864.978516
25040,30169.376953
25041,20046.169922
25042,27200.476562
25043,20081.357422
25044,12095.547852
25045,18175.373047
25046,22001.121094
25047,4008.222656
25048,8794.387695
25049,12854.804688
25050,1087.254395
25051,9680.404297
25052,5538.377930
25053,5223.286133
25054,-3262.887939
25055,7419.937012
25056,7727.788574
25057,-2372.112549
25058,1203.639893
25059,2695.151855
25060,-1087.375854
25061,-10864.264648
25062,-643.070862
25063,-9794.937500
25064,-7683.260742
25065,-11237.868164
25066,-18447.058594
25067,-5042.434082
25068,-14275.482422
25069,-10726.318359
25070,-4575.520508
25071,-14199.223633
25072,-8579.404297
25073,-18496.437500
25074,-19783.707031
25075,-17845.339844
25076,-29187.033203
25077,-27950.667969
25078,-24271.138672
25079,-19671.431641
25080,-15356.000000
25081,-28618.572266
25082,-34484.171875
25083,-30489.871094
25084,-29408.498047
25085,-20624.396484
25086,-36313.035156
25087,-32797.437500
25088,-40692.417969
25089,-25592.773438
25090,-24983.212891
25091,-34762.460938
25092,-37878.285156
25093,-26862.066406
25094,-39352.421875
25095,-38027.140625
25096,-38852.148438
25097,-51306.464844
25098,-43227.476562
25099,-46987.738281
25100,-47502.906250
25101,-48959.570312
25102,-45365.613281
25103,-45617.742188
25104,-42791.417969
25105,-48687.753906
25106,-44251.171875
25107,-46536.906250
25108,-53961.203125
25109,-44396.347656
25110,-52523.542969
25111,-58289.234375
25112,-43871.417969
25113,-49897.601562
25114,-44195.378906
25115,-50641.695312
25116,-47534.648438
25117,-51086.402344
25118,-45657.460938
25119,-45421.914062
25120,-37003.375000
25121,-44162.808594
25122,-53054.695312
25123,-40608.175781
25124,-51197.292969
25125,-52037.027344
25126,-47425.296875
25127,-57965.535156
25128,-45422.187500
25129,-46114.839844
25130,-33225.167969
25131,-44937.250000
25132,-33845.839844
25133,-37386.738281
25134,-38436.328125
25135,-32794.425781
25136,-36613.242188
25137,-44641.523438
25138,-37794.000000
25139,-43259.734375
25140,-36302.636719
25141,-28997.615234
25142,-35535.304688
25143,-21007.443359
25144,-27579.500000
25145,-35534.031250
25146,-24111.615234
25147,-16946.664062
25148,-25036.699219
25149,-23279.912109
25150,-14958.971680
25151,-23860.937500
25152,-25993.933594
25153,-20297.972656
25154,-21423.486328
25155,-18006.898438
25156,-10102.519531
25157,-9499.938477
25158,-10726.370117
25159,-2231.433105
25160,-1303.094238
25161,-9007.220703
25162,-8688.173828
25163,-10728.262695
25164,-3453.492676
25165,3685.632812
25166,9504.234375
25167,-668.299561
25168,-3141.342773
25169,-3740.465576
25170,10343.093750
25171,22968.798828
25172,6685.979004
25173,14962.527344
25174,6428.644531
25175,11418.576172
25176,13649.826172
25177,20076.318359
25178,13778.191406
25179,20079.390625
25180,18856.794922
25181,15689.979492
25182,24996.367188
25183,35702.636719
25184,19332.906250
25185,19017.005859
25186,24336.101562
25187,19769.482422
25188,33819.730469
25189,24810.707031
25190,36121.718750
25191,42950.359375
25192,28735.392578
25193,35318.925781
25194,47774.078125
25195,42981.113281
25196,33581.140625
25197,32463.378906
25198,30909.441406
25199,38580.023438
25200,42347.789062
25201,35920.632812
25202,44751.421875
25203,38742.210938
25204,29002.623047
25205,52413.101562
25206,37606.195312
25207,44984.160156
25208,43552.019531
25209,42352.363281
25210,49070.632812
25211,43522.441406
25212,54495.546875
25213,37970.152344
25214,54729.578125
25215,45475.605469
25216,42028.320312
25217,51284.730469
25218,41357.460938
25219,54200.921875
25220,36051.343750
25221,40065.378906
25222,26155.583984
25223,50827.472656
25224,52212.101562
25225,41748.441406
25226,40442.914062
25227,43220.093750
25228,59447.855469
25229,46440.398438
25230,41091.558594
25231,38649.468750
25232,49267.371094
25233,39899.078125
25234,46272.039062
25235,38050.929688
25236,46756.667969
25237,36420.449219
25238,36601.222656
25239,32379.597656
25240,36671.179688
25241,50693.000000
25242,32858.757812
25243,37653.785156
25244,42251.375000
25245,34031.843750
25246,37065.515625
25247,42184.605469
25248,31146.841797
25249,17382.531250
25250,36824.605469
25251,37105.066406
25252,17241.828125
25253,27482.574219
25254,12342.842773
25255,20222.851562
25256,22349.017578
25257,19805.767578
25258,19899.794922
25259,12975.163086
25260,24336.708984
25261,13099.697266
25262,16877.806641
25263,15979.676758
25264,7652.282227
25265,14851.355469
25266,11897.541016
25267,6492.692871
25268,5503.772461
25269,11927.855469
25270,5392.513184
25271,16266.696289
25272,-1055.931030
25273,-6102.104492
25274,-4351.546875
25275,-2454.972412
25276,574.498779
25277,-13075.808594
25278,-8673.298828
25279,-6501.869141
25280,-738.078186
25281,-13051.974609
25282,-17362.605469
25283,-11708.003906
25284,-9368.199219
25285,-14944.916016
25286,-7848.421875
25287,-17008.410156
25288,-14822.973633
25289,-21597.816406
25290,-31199.873047
25291,-18989.898438
25292,-23625.185547
25293,-32403.992188
25294,-33082.125000
25295,-33925.968750
25296,-33413.277344
25297,-31047.291016
25298,-34343.976562
25299,-40107.667969
25300,-41698.921875
25301,-33959.839844
25302,-31497.029297
25303,-25925.257812
25304,-37457.789062
25305,-26524.482422
25306,-31629.714844
25307,-42058.062500
25308,-47919.472656
25309,-39237.234375
25310,-45464.355469
25311,-45609.726562
25312,-47505.894531
25313,-29634.617188
25314,-36135.984375
25315,-50919.816406
25316,-40742.359375
25317,-47251.617188
25318,-46910.238281
25319,-48431.480469
25320,-51461.289062
25321,-46879.328125
25322,-43959.253906
25323,-57080.539062
25324,-47872.500000
25325,-47238.562500
25326,-38662.644531
25327,-53334.652344
25328,-42541.546875
25329,-44288.414062
25330,-39465.761719
25331,-40614.578125
25332,-46922.609375
25333,-42655.136719
25334,-45143.820312
25335,-44741.312500
25336,-47783.546875
25337,-38528.289062
25338,-54436.578125
25339,-38704.050781
25340,-42333.089844
25341,-44904.027344
25342,-42471.425781
25343,-36833.093750
25344,-40352.968750
25345,-38572.210938
25346,-33511.339844
25347,-48602.953125
25348,-34981.027344
25349,-45972.609375
25350,-37894.867188
25351,-39053.425781
25352,-26329.369141
25353,-26050.103516
25354,-57606.917969
25355,-42619.027344
25356,-25144.701172
25357,-40292.105469
25358,-31920.695312
25359,-20978.572266
25360,-31843.005859
25361,-25185.341797
25362,-24519.183594
25363,-26011.091797
25364,-21637.039062
25365,-14849.163086
25366,-26455.800781
25367,-14542.999023
25368,-25775.373047
25369,-24259.205078
25370,-7635.911621
25371,-16674.478516
25372,-8129.993652
25373,-17260.564453
25374,-1982.022949
25375,-16419.173828
25376,-3458.801514
25377,-18295.783203
25378,-988.571350
25379,1032.141724
25380,-6172.527832
25381,-604.458923
25382,-5236.618164
25383,-5988.547363
25384,14365.824219
25385,4602.286621
25386,5833.290039
25387,476.203125
25388,11135.546875
25389,9181.523438
25390,18933.525391
25391,6202.109375
25392,7623.009766
25393,22761.501953
25394,15762.648438
25395,14402.986328
25396,11378.629883
25397,26403.486328
25398,13051.855469
25399,18097.208984
25400,28130.382812
25401,33526.976562
25402,19988.623047
25403,29300.769531
25404,31119.417969
25405,24058.003906
25406,24367.716797
25407,32832.421875
25408,36259.371094
25409,31391.119141
25410,31517.476562
25411,34327.281250
25412,45060.992188
25413,37751.667969
25414,31602.767578
25415,31830.361328
25416,42170.605469
25417,42708.054688
25418,52413.531250
25419,35219.683594
25420,42254.902344
25421,34485.109375
25422,45916.757812
25423,46971.199219
25424,47176.921875
25425,37979.417969
25426,42408.515625
25427,29139.472656
25428,50830.296875
25429,53520.640625
25430,35707.605469
25431,48568.261719
25432,51179.953125
25433,34023.179688
25434,41487.789062
25435,57354.015625
25436,45078.375000
25437,55736.328125
25438,45740.882812
25439,48779.101562
25440,40246.054688
25441,49356.605469
25442,54956.781250
25443,47867.312500
25444,44045.570312
25445,33328.687500
25446,53922.808594
25447,43057.121094
25448,35215.125000
25449,38740.933594
25450,42595.519531
25451,45326.960938
25452,40679.203125
25453,53238.402344
25454,43919.328125
25455,36126.722656
25456,33173.234375
25457,37497.367188
25458,36581.027344
25459,26917.060547
25460,34334.109375
25461,31611.406250
25462,34443.218750
25463,36765.628906
25464,39730.316406
25465,27288.587891
25466,33791.484375
25467,13066.141602
25468,23692.289062
25469,19605.052734
25470,33430.062500
25471,24874.230469
25472,27619.074219
25473,21331.179688
25474,19037.273438
25475,20147.822266
25476,32024.189453
25477,12968.533203
25478,23993.191406
25479,10346.746094
25480,1072.850342
25481,11906.159180
25482,19013.568359
25483,13939.922852
25484,-516.234497
25485,7928.315918
25486,-5526.653809
25487,475.333008
25488,-5866.085449
25489,-4897.171875
25490,4879.489746
25491,-6647.838379
25492,246.483276
25493,-14219.098633
25494,-15503.049805
25495,-5145.967773
25496,-9599.579102
25497,-21043.816406
25498,-6004.890625
25499,-10275.133789
25500,-6097.647949
25501,-23968.259766
25502,-23490.873047
25503,-25764.019531
25504,-12757.752930
25505,-23782.478516
25506,-26417.603516
25507,-23862.628906
25508,-21166.158203
25509,-19013.732422
25510,-21893.126953
25511,-18147.958984
25512,-26942.205078
25513,-30523.542969
25514,-37489.488281
25515,-26645.558594
25516,-35104.878906
25517,-29681.718750
25518,-39108.019531
25519,-39813.492188
25520,-36435.902344
25521,-42772.359375
25522,-48081.371094
25523,-44599.230469
25524,-41453.003906
25525,-38464.964844
25526,-44423.449219
25527,-41574.066406
25528,-53610.628906
25529,-33559.207031
25530,-39112.199219
25531,-41909.441406
25532,-48523.488281
25533,-45597.867188
25534,-39490.308594
25535,-40631.660156
25536,-53520.664062
25537,-48166.511719
25538,-52567.863281
25539,-46699.656250
25540,-46888.097656
25541,-48770.750000
25542,-49207.953125
25543,-45543.261719
25544,-50608.695312
25545,-48973.433594
25546,-41823.679688
25547,-33792.988281
25548,-51448.535156
25549,-50916.558594
25550,-56654.363281
25551,-53863.281250
25552,-37399.085938
25553,-37957.562500
25554,-61962.480469
25555,-45312.664062
25556,-50451.472656
25557,-46319.500000
25558,-37001.808594
25559,-41445.734375
25560,-38351.402344
25561,-36805.457031
25562,-36750.742188
25563,-46727.761719
25564,-38121.128906
25565,-41689.101562
25566,-36605.984375
25567,-27040.568359
25568,-38650.355469
25569,-27942.248047
25570,-31485.466797
25571,-28475.511719
25572,-22718.113281
25573,-30100.171875
25574,-27290.167969
25575,-30567.109375
25576,-15782.115234
25577,-36235.363281
25578,-28242.771484
25579,-19068.898438
25580,-21187.851562
25581,-13875.656250
25582,-16790.968750
25583,-29872.001953
25584,-27667.318359
25585,-15110.437500
25586,-25876.970703
25587,-19773.177734
25588,-21803.042969
25589,-5109.750488
25590,-5957.692871
25591,-9222.762695
25592,-14121.322266
25593,-8408.063477
25594,-12612.910156
25595,10059.386719
25596,-672.084900
25597,9390.623047
25598,-1557.082520
25599,5031.494629
25600,10284.653320
25601,2695.500732
25602,11101.939453
25603,11942.684570
25604,17063.324219
25605,19551.904297
25606,26553.677734
25607,20734.191406
25608,9051.183594
25609,17899.998047
25610,10067.802734
25611,13079.341797
25612,29228.714844
25613,20457.705078
25614,19586.406250
25615,19689.136719
25616,30154.072266
25617,29447.533203
25618,19362.873047
25619,29351.031250
25620,34876.003906
25621,25324.541016
25622,30273.279297
25623,31458.156250
25624,30794.335938
25625,24368.363281
25626,37134.359375
25627,16130.767578
25628,33398.015625
25629,41195.351562
25630,46833.613281
25631,43249.316406
25632,45437.304688
25633,45568.515625
25634,51792.429688
25635,55314.851562
25636,36305.632812
25637,39793.503906
25638,39403.476562
25639,49524.054688
25640,35080.933594
25641,48130.812500
25642,42930.683594
25643,44582.281250
25644,42754.042969
25645,45498.617188
25646,57757.667969
25647,51338.089844
25648,49388.566406
25649,59827.117188
25650,58499.308594
25651,37514.808594
25652,48037.332031
25653,44578.128906
25654,44839.476562
25655,40334.179688
25656,33008.562500
25657,54866.566406
25658,47254.203125
25659,41875.699219
25660,55803.328125
25661,44521.992188
25662,42678.867188
25663,52544.085938
25664,41190.074219
25665,47563.644531
25666,45834.105469
25667,48559.746094
25668,31214.400391
25669,40510.847656
25670,31900.796875
25671,39512.667969
25672,39142.644531
25673,41971.710938
25674,37394.007812
25675,27270.906250
25676,45219.933594
25677,35311.398438
25678,25267.472656
25679,32620.115234
25680,32847.867188
25681,36657.722656
25682,24597.972656
25683,24138.886719
25684,29240.794922
25685,40129.332031
25686,27985.902344
25687,18426.933594
25688,27113.103516
25689,12595.337891
25690,9634.580078
25691,20668.187500
25692,18241.123047
25693,13297.298828
25694,24270.804688
25695,15901.934570
25696,10485.577148
25697,3565.284180
25698,1136.621826
25699,3618.610840
25700,2105.775879
25701,11627.168945
25702,10908.622070
25703,17.927460
25704,10774.681641
25705,-9677.857422
25706,-11392.937500
25707,-1301.539917
25708,-14536.764648
25709,-11335.791016
25710,-6382.107910
25711,2613.852295
25712,-9219.438477
25713,-11180.493164
25714,-15642.188477
25715,-5003.297852
25716,-24836.396484
25717,-18619.828125
25718,-16358.487305
25719,-10058.535156
25720,-26648.134766
25721,-26630.376953
25722,-23653.755859
25723,-22612.750000
25724,-27832.669922
25725,-31148.240234
25726,-28650.328125
25727,-32116.630859
25728,-18239.986328
25729,-28940.503906
25730,-34988.320312
25731,-33320.609375
25732,-28499.615234
25733,-35437.433594
25734,-36718.898438
25735,-33488.171875
25736,-36027.332031
25737,-34779.003906
25738,-36664.214844
25739,-40008.289062
25740,-43195.101562
25741,-40477.050781
25742,-51558.875000
25743,-47365.992188
25744,-34613.429688
25745,-42977.777344
25746,-46463.984375
25747,-42674.945312
25748,-41546.953125
25749,-39342.468750
25750,-48831.222656
25751,-43642.496094
25752,-49433.835938
25753,-52437.648438
25754,-44766.062500
25755,-45767.699219
25756,-46460.789062
25757,-41809.136719
25758,-45470.019531
25759,-55021.363281
25760,-43243.496094
25761,-36889.078125
25762,-41637.316406
25763,-41461.613281
25764,-44890.074219
25765,-47289.250000
25766,-47398.089844
25767,-40155.281250
25768,-37884.710938
25769,-42829.074219
25770,-50785.882812
25771,-47147.601562
25772,-35024.691406
25773,-40760.882812
25774,-37488.019531
25775,-33225.273438
25776,-39742.316406
25777,-37099.718750
25778,-42480.531250
25779,-45908.554688
25780,-42165.207031
25781,-33698.132812
25782,-39952.003906
25783,-30747.017578
25784,-30971.125000
25785,-38633.230469
25786,-38553.648438
25787,-43913.625000
25788,-23677.673828
25789,-22032.494141
25790,-19660.603516
25791,-31267.474609
25792,-22921.941406
25793,-23824.240234
25794,-21026.773438
25795,-20335.595703
25796,-20356.960938
25797,-9441.721680
25798,-26845.062500
25799,-7103.084961
25800,-17350.666016
25801,-18779.763672
25802,-23062.603516
25803,-13730.861328
25804,-7040.878906
25805,-19113.541016
25806,-12279.838867
25807,3624.448975
25808,-18133.591797
25809,3137.400635
25810,-4539.117676
