Peak Performance (Mega Loops Per Second),Average Performance (Mega Loops Per Second)
1803.031855,1801.559212
Index,Sum
19496,15.134000
19497,19.770800
19498,-18.911200
19499,32.771202
19500,38.995602
19501,-14.660000
19502,-6.740000
19503,-20.523300
19504,-12.301800
19505,10.281800
19506,24.839201
19507,-27.864801
19508,45.737103
19509,49.661999
19510,-18.971998
19511,-11.291400
19512,-3.837600
19513,1.684800
19514,-1.053000
19515,5.434000
19516,-36.031597
19517,-49.521900
19518,110.878494
19519,100.167000
19520,-62.383804
19521,33.656002
19522,24.919998
19523,-16.465000
19524,-9.657000
19525,5.402699
19526,-1.718100
19527,-5.486300
19528,11.237000
19529,0.068000
19530,-0.435600
19531,4.682700
19532,-2.799300
19533,50.257202
19534,-42.768799
19535,-37.561199
19536,-26.916601
19537,-2.501100
19538,0.119700
19539,0.735300
19540,-35.952297
19541,-7.617800
19542,-3.403000
19543,19.961500
19544,29.533400
19545,-27.691401
19546,27.285501
19547,9.196000
19548,-2.036800
19549,-10.063400
19550,10.889501
19551,1.566000
19552,-10.044001
19553,9.021001
19554,-0.465600
19555,-3.134400
19556,23.899801
19557,23.826601
19558,54.683998
19559,26.963999
19560,-20.768700
19561,67.740898
19562,66.170403
19563,50.686405
19564,48.521004
19565,-43.499500
19566,52.990299
19567,27.047899
19568,2.789200
19569,5.472000
19570,5.040000
19571,0.245000
19572,-0.035000
19573,-0.343000
19574,-1.955100
19575,-3.271800
19576,5.682600
19577,3.504600
19578,29.311199
19579,-63.507599
19580,-41.264603
19581,-9.146001
19582,8.448999
19583,21.917698
19584,6.438600
19585,-4.292400
19586,10.995601
19587,18.326000
19588,-15.876000
19589,-0.907200
19590,2.088800
19591,10.518600
19592,-2.368800
19593,7.055999
19594,40.739998
19595,70.615997
19596,79.788803
19597,59.841602
19598,60.387604
19599,59.834602
19600,42.793098
19601,80.128296
19602,-33.732899
19603,-35.730896
19604,82.942894
19605,44.911301
19606,-40.844299
19607,-63.129398
19608,-41.846798
19609,6.617199
19610,9.386200
19611,-78.130203
19612,28.013397
19613,20.168699
19614,-6.382500
19615,-5.737500
19616,-1.453500
19617,1.240700
19618,-75.095001
19619,-50.600002
19620,16.676001
19621,-41.197300
19622,33.153500
19623,-21.990499
19624,-83.491798
19625,89.050201
19626,12.919200
19627,7.560000
19628,-14.085001
19629,-26.698900
19630,-54.933197
19631,-48.815201
19632,68.826401
19633,-74.274399
19634,20.695400
19635,7.463500
19636,23.511499
19637,-33.314598
19638,-1.463000
19639,-1.981000
19640,-41.431198
19641,-21.154800
19642,-2.601000
19643,-6.048000
19644,21.235199
19645,-11.470800
19646,22.760101
19647,-62.449200
19648,-16.035601
19649,11.125100
19650,20.384501
19651,-1.681500
19652,-0.416100
19653,-5.993300
19654,-37.848103
19655,39.738201
19656,72.149399
19657,11.215800
19658,5.453800
19659,7.814400
19660,17.913599
19661,36.107098
19662,18.576000
19663,-36.672001
19664,7.945600
19665,8.756800
19666,-14.566600
19667,17.542200
19668,-27.276602
19669,-3.685300
19670,2.041300
19671,-2.890600
19672,-15.287201
19673,57.445202
19674,-59.194798
19675,-29.556801
19676,38.365601
19677,-52.805401
19678,-54.759304
19679,-18.908901
19680,1.799200
19681,-8.288799
19682,40.487598
19683,-34.188400
19684,51.484501
19685,31.976999
19686,-29.594398
19687,18.124800
19688,29.696001
19689,-67.627998
19690,-16.440599
19691,7.191000
19692,24.964499
19693,65.201401
19694,-13.519799
19695,2.659300
19696,-9.235499
19697,-8.883000
19698,7.938000
19699,-55.944004
19700,-1.154400
19701,0.876200
19702,-12.738600
19703,-11.491199
19704,32.467201
19705,10.199400
19706,-18.603399
19707,45.972797
19708,-19.776800
19709,18.855000
19710,-16.559999
19711,-13.505601
19712,7.009700
19713,-6.570400
19714,9.116000
19715,-2.703000
19716,6.803400
19717,8.404200
19718,-13.733999
19719,-44.471996
19720,-6.609600
19721,-12.798000
19722,0.079000
19723,0.018500
19724,5.883000
19725,-15.995401
19726,51.406605
19727,61.115601
19728,-21.647600
19729,4.923200
19730,-2.040000
19731,11.355000
19732,42.846199
19733,24.394600
19734,15.171200
19735,14.995201
19736,27.903002
19737,40.871998
19738,-29.140799
19739,33.764099
19740,-3.253500
19741,2.596500
19742,24.580202
19743,-24.239401
19744,24.523899
19745,9.309600
19746,12.376801
19747,-3.323400
19748,5.365000
19749,83.250000
19750,-57.149998
19751,-42.100498
19752,-46.807800
19753,-52.879398
19754,-59.695297
19755,-4.064700
19756,-3.146700
19757,29.492601
19758,14.722401
19759,0.000000
19760,0.000000
19761,6.282600
19762,4.669500
19763,-3.256000
19764,-23.976002
19765,5.305500
19766,0.510900
19767,-1.033500
19768,-16.589001
19769,1.314600
19770,-0.163800
19771,-3.705000
19772,-16.815001
19773,-7.858800
19774,-8.302800
19775,-23.936001
19776,1.600000
19777,-1.752500
19778,-70.660805
19779,67.031998
19780,19.883501
19781,-18.807100
19782,25.977701
19783,15.859200
19784,-33.446400
19785,-34.317402
19786,26.201000
19787,-48.545002
19788,32.996002
19789,-21.379601
19790,21.899900
19791,-11.112000
19792,1.920000
19793,9.088000
19794,80.201599
19795,38.053398
19796,-16.439499
19797,-25.863998
19798,47.911999
19799,36.160000
19800,17.024000
19801,6.171200
19802,25.287998
19803,103.549995
19804,47.595001
19805,28.857603
19806,-22.406401
19807,24.545900
19808,-69.536201
19809,27.770401
19810,24.847198
19811,-31.453400
19812,12.919501
19813,3.766500
19814,1.571700
19815,12.151100
19816,-50.977100
19817,32.046799
19818,-8.678400
19819,-22.886400
19820,-79.625595
19821,-58.316395
19822,86.165092
19823,-58.134296
19824,-60.136898
19825,87.295502
19826,21.888000
19827,14.259200
19828,59.710403
19829,-84.580803
19830,14.990999
19831,-15.941000
19832,97.827400
19833,131.991196
19834,77.768394
19835,-45.548100
19836,-36.796501
19837,-42.013504
19838,-28.690300
19839,21.906200
19840,48.378601
19841,-44.026203
19842,26.457802
19843,27.363201
19844,39.548801
19845,-54.161499
19846,37.175499
19847,-28.143599
19848,18.442799
19849,17.527201
19850,27.336000
19851,-55.131001
19852,-16.323101
19853,2.567000
19854,-1.190000
19855,-0.714000
19856,-6.385200
19857,60.033401
19858,24.646299
19859,12.541600
19860,-28.694401
19861,10.819201
19862,9.807200
19863,-0.319800
19864,-0.396000
19865,-63.227997
19866,52.977402
19867,-3.041500
19868,-5.313000
19869,9.853200
19870,-0.887400
19871,6.768600
19872,36.721600
19873,-22.797598
19874,31.926300
19875,-27.695902
19876,-32.430599
19877,-73.762199
19878,14.199699
19879,-4.633900
19880,10.698400
19881,-19.057600
19882,-43.156601
19883,-57.178600
19884,20.185001
19885,-23.127499
19886,-56.683395
19887,52.908997
19888,19.232500
19889,11.466000
19890,28.547998
19891,-29.402000
19892,34.222000
19893,27.050999
19894,13.449300
19895,-37.982800
19896,8.070000
19897,6.990000
19898,33.831600
19899,-7.223700
19900,0.059700
19901,0.043200
19902,-10.152000
19903,45.402000
19904,-37.287601
19905,-5.558400
19906,2.918400
19907,-22.708799
19908,47.210400
19909,-58.902401
19910,71.111595
19911,58.827301
19912,-29.683500
19913,10.818500
19914,-23.772600
19915,25.380001
19916,7.560000
19917,14.666400
19918,-21.068399
19919,-2.353000
19920,-2.132000
19921,-9.577600
19922,17.987200
19923,16.015999
19924,-0.234000
19925,-0.299700
19926,-10.755899
19927,-18.863201
19928,53.552803
19929,14.488601
19930,1.343000
19931,-4.581500
19932,-56.487198
19933,65.814400
19934,-39.124401
19935,2.678900
19936,1.677000
19937,-25.116001
19938,76.314003
19939,-74.655006
19940,23.121000
19941,1.541400
19942,-4.263000
19943,-48.923000
19944,20.822401
19945,35.337605
19946,-77.137405
19947,67.330200
19948,23.561998
19949,-0.726000
19950,-0.594000
19951,11.421000
19952,33.713100
19953,34.749199
19954,47.785603
19955,-42.853600
19956,-28.152000
19957,46.007999
19958,-9.712800
19959,3.404800
19960,-2.329600
19961,-5.990400
19962,15.667201
19963,8.622400
19964,0.063400
19965,0.137800
19966,61.183201
19967,-67.576805
19968,-20.014301
19969,-17.016100
19970,57.065395
19971,17.728199
19972,-7.738500
19973,3.580500
19974,2.836500
19975,-23.027500
19976,0.151000
19977,-0.157800
19978,-15.306601
19979,3.705400
19980,-2.101000
19981,-0.077000
19982,-0.601300
19983,45.956501
19984,6.099000
19985,0.535800
19986,-2.415800
19987,28.989599
19988,35.813999
19989,-1.079500
19990,-0.877200
19991,-49.329601
19992,30.114002
19993,-17.766001
19994,-26.226000
19995,-11.485500
19996,-5.261100
19997,-2.747700
19998,0.516000
19999,0.880000
20000,-8.096001
20001,-26.348801
20002,-42.172398
20003,-17.846699
20004,0.818100
20005,-0.602100
20006,-15.833000
20007,29.891001
20008,21.597301
20009,-41.655602
20010,-31.505600
20011,2.095200
20012,-3.191400
20013,-25.590300
20014,-3.247500
20015,0.780000
20016,-3.151200
20017,-30.633299
20018,-42.765297
20019,-33.417000
20020,1.580000
20021,2.224000
20022,98.745598
20023,13.408800
20024,-11.778000
20025,37.284004
20026,-56.595203
20027,0.947200
20028,-0.326400
20029,14.524799
20030,-23.246799
20031,-35.849701
20032,8.838900
20033,8.082200
20034,-8.483800
20035,12.522901
20036,-45.275101
20037,-24.928801
20038,41.371201
20039,53.539204
20040,15.100801
20041,14.128400
20042,-15.808001
20043,20.096001
20044,23.173201
20045,0.590400
20046,-1.145600
20047,42.029198
20048,-23.186501
20049,26.425501
20050,-43.485001
20051,-39.195000
20052,-2.050200
20053,3.923600
20054,-3.115800
20055,1.657800
20056,-32.726200
20057,52.020802
20058,16.982401
20059,-12.232201
20060,56.380604
20061,16.842001
20062,-17.892000
20063,94.146004
20064,96.687500
20065,-50.750000
20066,6.902000
20067,-5.033700
20068,-0.972900
20069,0.655500
20070,10.259999
20071,-8.064000
20072,19.644800
20073,47.445702
20074,16.771000
20075,26.690998
20076,73.443298
20077,-35.143597
20078,32.012398
20079,46.076099
20080,-35.698597
20081,59.778603
20082,-70.602303
20083,48.987900
20084,47.265400
20085,15.435000
20086,12.082500
20087,34.260601
20088,44.341000
20089,64.287498
20090,-28.119999
20091,29.244799
20092,-74.747398
20093,60.450600
20094,33.842999
20095,-31.493998
20096,58.426796
20097,-32.199299
20098,-34.872601
20099,-55.411598
20100,-12.997000
20101,6.867500
20102,15.275999
20103,-3.146400
20104,-6.003000
20105,68.208000
20106,-83.731201
20107,-33.642002
20108,-31.342501
20109,14.825500
20110,12.411700
20111,75.219894
20112,-51.832195
20113,-51.372997
20114,72.047501
20115,23.506001
20116,32.820801
20117,32.371201
20118,23.126400
20119,9.314799
20120,3.619200
20121,-5.834400
20122,-8.602000
20123,25.622000
20124,58.373600
20125,5.659200
20126,5.988600
20127,68.757996
20128,-3.038000
20129,-1.582700
20130,20.122900
20131,45.541298
20132,28.143499
20133,18.056499
20134,8.441999
20135,0.450000
20136,2.667500
20137,-11.737000
20138,0.286000
20139,1.770600
20140,-8.240100
20141,8.687800
20142,61.173603
20143,65.518806
20144,-33.297699
20145,-8.833200
20146,18.462000
20147,-70.771004
20148,59.431999
20149,54.719997
20150,1.152000
20151,-0.376000
20152,27.377499
20153,36.697498
20154,36.351002
20155,-19.156399
20156,10.839800
20157,-68.956802
20158,9.715200
20159,8.151200
20160,1.240400
20161,-0.344400
20162,14.292600
20163,45.782799
20164,55.554001
20165,-34.263000
20166,47.044804
20167,36.687202
20168,-25.582500
20169,23.287500
20170,-34.223999
20171,15.872001
20172,-3.120000
20173,-13.299001
20174,-47.194401
20175,20.621601
20176,0.387400
20177,0.148200
20178,7.090800
20179,-23.076199
20180,3.672900
20181,5.435100
20182,18.281698
20183,-23.742899
20184,56.540901
20185,-13.481000
20186,-1.258000
20187,-4.084800
20188,28.593599
20189,-4.713800
20190,5.250700
20191,49.333500
20192,75.240005
20193,69.520004
20194,44.003002
20195,-30.356501
20196,-46.324997
20197,-53.125000
20198,-17.062500
20199,27.682201
20200,58.913403
20201,10.748500
20202,3.034000
20203,8.921600
20204,-24.752001
20205,-12.012001
20206,5.200800
20207,-6.678300
20208,-0.372900
20209,-0.029700
20210,-0.764100
20211,6.339200
20212,2.531200
20213,-6.395800
20214,-43.299000
20215,-52.785000
20216,-33.672001
20217,-11.516800
20218,1.038400
20219,-2.156000
20220,-25.627001
20221,-7.374300
20222,-3.623700
20223,-10.511300
20224,-4.580800
20225,3.606400
20226,-8.436399
20227,-7.833800
20228,-9.448400
20229,34.633602
20230,67.951996
20231,-49.599998
20232,-2.720000
20233,-2.604400
20234,-53.007198
20235,31.762802
20236,20.058300
20237,-28.579800
20238,-63.961197
20239,-38.728798
20240,-2.376000
20241,1.350000
20242,-10.777500
20243,25.147499
20244,-7.875000
20245,17.130001
20246,100.381798
20247,96.250496
20248,-22.009499
20249,8.361600
20250,-7.612800
20251,-10.065001
20252,19.360001
20253,-28.828798
20254,-63.226795
20255,-44.158398
20256,65.551201
20257,30.254402
20258,-9.187201
20259,-33.025200
20260,35.587498
20261,-12.337500
20262,-5.165300
20263,3.658100
20264,-13.071300
20265,-6.563700
20266,9.477000
20267,22.275002
20268,11.219999
20269,33.537601
20270,-49.813202
20271,32.905800
20272,-45.286198
20273,63.550800
20274,62.941200
20275,-53.772602
20276,11.392500
20277,-1.855000
20278,6.773399
20279,42.813000
20280,-21.573999
20281,-14.940800
20282,-21.947199
20283,20.197100
20284,-3.586800
20285,7.887600
20286,-5.258400
20287,4.328800
20288,8.889500
20289,-11.580500
20290,-22.254700
20291,6.165900
20292,16.740000
20293,48.360001
20294,-6.528600
20295,-5.807700
20296,-22.298700
20297,17.820299
20298,-8.193900
20299,2.845700
20300,-2.288500
20301,0.851000
20302,6.815400
20303,-30.393000
20304,-4.257000
20305,7.843200
20306,-10.943999
20307,-16.830000
20308,7.012500
20309,-7.552500
20310,19.435099
20311,4.496900
20312,-4.753200
20313,14.443199
20314,-7.788000
20315,8.426000
20316,-0.536200
20317,0.312200
20318,-3.032800
20319,4.168400
20320,-28.565800
20321,-23.905800
20322,-42.168602
20323,-27.126001
20324,-29.271000
20325,78.410797
20326,62.498802
20327,44.894501
20328,-45.402500
20329,39.039001
20330,-15.397200
20331,-1.156200
20332,2.759300
20333,27.592999
20334,-5.986000
20335,-2.949200
20336,23.209799
20337,13.328400
20338,9.036400
20339,-33.107498
20340,-45.177502
20341,47.303497
20342,34.175999
20343,60.825600
20344,-43.005600
20345,-16.289999
20346,-7.470000
20347,-3.012900
20348,3.557400
20349,-10.319400
20350,10.354500
20351,-25.782999
20352,-26.569599
20353,10.396800
20354,0.342000
20355,-0.502000
20356,31.123999
20357,61.875996
20358,60.977798
20359,23.645700
20360,-0.928800
20361,1.548000
20362,-28.250999
20363,-30.397202
20364,-81.267403
20365,131.854599
20366,-74.653801
20367,26.718903
20368,-44.370304
20369,31.818901
20370,-21.414900
20371,-74.396400
20372,57.428799
20373,-30.201601
20374,39.072002
20375,58.016003
20376,-91.963196
20377,24.632998
20378,-11.444999
20379,-4.632500
20380,-3.680500
20381,26.629499
20382,-56.088001
20383,48.974400
20384,12.673199
20385,20.177999
20386,41.809502
20387,-40.586998
20388,28.884001
20389,25.612801
20390,29.513601
20391,18.285601
20392,-40.675201
20393,94.552002
20394,-8.480000
20395,6.832000
20396,26.473999
20397,10.167999
20398,-33.948002
20399,109.192505
20400,97.587502
20401,-9.527500
20402,-10.506000
20403,-72.827995
20404,-38.770199
20405,25.303799
20406,44.642799
20407,79.418198
20408,-6.051700
20409,1.511100
20410,-8.300700
20411,-25.142702
20412,19.374300
20413,2.348400
20414,-5.783600
20415,-22.221201
20416,2.160800
20417,2.553000
20418,12.420000
20419,6.120000
20420,2.261000
20421,1.835400
20422,12.282000
20423,24.563999
20424,-0.276000
20425,-0.007000
20426,-0.634200
20427,-14.496001
20428,5.312000
20429,-25.530800
20430,-32.374901
20431,-10.188200
20432,-25.482599
20433,-5.580900
20434,3.063400
20435,-30.518402
20436,-9.979200
20437,-20.336401
20438,-28.621601
20439,1.888600
20440,-1.306400
20441,19.688000
20442,119.839996
20443,21.504000
20444,6.777600
20445,16.767500
20446,27.455002
20447,23.524601
20448,-25.559603
20449,44.211201
20450,-35.411201
20451,46.980202
20452,-0.653800
20453,-0.130900
20454,17.297501
20455,102.397499
20456,116.013588
20457,46.321598
20458,35.139000
20459,-57.716999
20460,-29.185202
20461,-7.839000
20462,12.753000
20463,-8.109600
20464,-6.696000
20465,-59.184002
20466,55.676800
20467,17.729200
20468,8.655200
20469,15.648800
20470,-38.680302
20471,24.336102
20472,-1.786500
20473,-2.308500
20474,9.695700
20475,4.120200
20476,-12.709400
20477,31.890099
20478,-3.446100
20479,2.431800
20480,-31.343199
20481,30.125200
20482,33.835201
20483,-40.128002
20484,-9.504001
20485,19.223999
20486,-34.531998
20487,-1.164000
20488,-0.879000
20489,3.135100
20490,-4.579600
20491,-3.809200
20492,-9.576400
20493,-71.446404
20494,-74.699997
20495,45.112503
20496,-0.080200
20497,-0.094200
20498,-11.304001
20499,19.872000
20500,32.540398
20501,-30.064501
20502,-25.703999
20503,5.880000
20504,6.282500
20505,12.062399
20506,17.606400
20507,17.029999
20508,-4.095000
20509,1.751400
20510,-10.258200
20511,-61.401600
20512,54.745598
20513,-61.917797
20514,30.864799
20515,12.759200
20516,-8.052299
20517,-12.875400
20518,51.190594
20519,62.136497
20520,-39.033501
20521,-44.979000
20522,-31.232998
20523,32.704899
20524,4.646100
20525,1.203600
20526,6.254000
20527,1.855000
20528,-3.507000
20529,-6.212400
20530,-2.095600
20531,14.888901
20532,12.069700
20533,11.384701
20534,53.765701
20535,41.408001
20536,-5.056000
20537,-8.437201
20538,102.207603
20539,69.861000
20540,56.283001
20541,-17.116199
20542,-8.480400
20543,-3.629000
20544,2.793000
20545,-1.029000
20546,0.049000
20547,0.341600
20548,-11.882800
20549,-5.308300
20550,11.368701
20551,-5.945100
20552,-4.964700
20553,-2.351700
20554,0.156600
20555,1.241200
20556,2.268400
20557,0.063600
20558,0.219600
20559,-10.980000
20560,3.690000
20561,9.950701
20562,-36.000500
20563,-27.144999
20564,-3.294000
20565,3.267000
20566,18.875999
20567,0.936000
20568,-1.416000
20569,15.198400
20570,-15.810200
20571,-48.265297
20572,80.507698
20573,97.952393
20574,106.324402
20575,-42.583103
20576,6.562300
20577,9.877700
20578,5.551700
20579,-2.379300
20580,-18.200100
20581,-18.848000
20582,22.464001
20583,-54.615601
20584,15.248800
20585,-10.721200
20586,0.711100
20587,-0.973700
20588,-74.001198
20589,85.363205
20590,-0.604800
20591,-0.815500
20592,-1.864000
20593,-0.363200
20594,-6.719200
20595,4.084800
20596,2.470200
20597,14.087299
20598,-51.548500
20599,-39.627502
20600,-54.510502
20601,69.827499
20602,-57.272499
20603,21.800501
20604,6.047500
20605,16.912500
20606,63.029999
20607,-2.139200
20608,1.363600
20609,6.184900
20610,11.671299
20611,-1.194700
20612,-1.358500
20613,-94.049995
20614,-50.310001
20615,-34.490303
20616,-45.349499
20617,60.857998
20618,41.565598
20619,-16.716600
20620,-19.147499
20621,57.730000
20622,-65.059196
20623,-6.480000
20624,3.200000
20625,-27.136000
20626,80.899193
20627,38.255402
20628,-35.608803
20629,-26.817600
20630,3.835400
20631,9.245600
20632,56.274403
20633,-17.469799
20634,9.740600
20635,27.799500
20636,39.280499
20637,-5.298300
20638,4.132500
20639,-26.837500
20640,-35.425499
20641,52.417198
